"","0%","5%","10%","15%","20%","25%","30%","35%","40%","45%","50%","55%","60%","65%","70%","75%","80%","85%","90%","95%","100%"
"28783722_NicholasPRestifo_Nature_2017_Mel624_EffectT_s2_Coculture-T_SKCM",-1.9791,-0.3111825,-0.23448,-0.1835875,-0.14643,-0.1170175,-0.090304,-0.06579475,-0.042406,-0.0213985,-9.82225e-05,0.02169525,0.043925,0.067049,0.0908825,0.1155675,0.1453,0.18086,0.227555,0.30381,1.9366
"28813417_MarkADawson_Nature_2017_BxPC-3_PD-L1.High.IFNg-_Sorting_PAAD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.542
"28813417_MarkADawson_Nature_2017_BxPC-3_PD-L1.High.IFNg_Sorting_PAAD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.544
"29301958_KaiWWucherpfennig_Science_2018_B16F10_OT-I.OVA_Coculture-T_SKCM",-3.7029,-1.42122,-0.953702,-0.701288,-0.53382,-0.40806,-0.31574,-0.230362,-0.155288,-0.091645,-0.030301,0.0292346,0.0873242,0.147026,0.20666,0.26868,0.33337,0.411304,0.504546,0.65615,5.6371
"29301958_KaiWWucherpfennig_Science_2018_B16F10_Pmel-1.IFNg-_Coculture-T_SKCM",-2.4269,-0.173243,-0.128294,-0.1031725,-0.0834658,-0.066244,-0.0513174,-0.0369892,-0.0241896,-0.0113931,0.00129985,0.013325,0.0262596,0.0393215,0.0532604,0.06752025,0.0843524,0.1054835,0.134002,0.17881,0.96507
"29301958_KaiWWucherpfennig_Science_2018_B16F10_Pmel-1.IFNg_Coculture-T_SKCM",-3.726,-1.655575,-1.21685,-0.9471725,-0.73302,-0.5721525,-0.44162,-0.3275825,-0.22513,-0.13739,-0.0527145,0.03169275,0.11403,0.1959,0.277080000000001,0.3669425,0.46259,0.5625225,0.695825,0.890195,10.744
"29776993_JaneOliaro_SciImmunol_2018_B16F10_koPRF1.OT-I_Coculture-T_SKCM",-8.5501,-3.83482,-2.79164,-2.09222,-1.53074,-1.11725,-0.83224,-0.590405,-0.39878,-0.2324,-0.089636,0.0535145000000001,0.185276,0.33084,0.455786,0.59458,0.748098000000001,0.930048000000001,1.14914,1.49982,5.9335
"29776993_JaneOliaro_SciImmunol_2018_B16F10_OT-I_Coculture-T_SKCM",-9.0432,-7.26639,-6.98383,-6.7808,-6.60778,-6.44135,-6.27261,-6.0954,-5.8975,-5.677,-5.4035,-5.0654,-4.67098,-4.2792,-3.88447,-3.4661,-2.98516,-2.3986,-1.51421,-0.308587499999999,11.886
"29776993_JaneOliaro_SciImmunol_2018_MC38_koPRF1.OT-I_Coculture-T_COAD",-8.0491,-5.55406,-4.9102,-4.1961,-3.3928,-2.7754,-2.26061,-1.7868,-1.34746,-0.8830215,-0.45577,-0.0495610999999988,0.340006,0.697664,1.02753,1.361975,1.71138,2.08921,2.57348,3.299195,10.587
"29776993_JaneOliaro_SciImmunol_2018_MC38_NK.10_Coculture-NK_COAD",-9.513,-6.302635,-5.59465,-4.21125,-3.33068,-2.6495,-2.00086,-1.351075,-0.897244,-0.494378,-0.173275,0.1112165,0.413174,0.7419145,1.07597,1.47765,1.96176,2.570005,3.37732000000001,4.846075,12.509
"29776993_JaneOliaro_SciImmunol_2018_MC38_NK.20_Coculture-NK_COAD",-9.4606,-6.2955,-5.6588,-4.65416,-3.57096,-2.893025,-2.31648,-1.710475,-1.0514,-0.6084385,-0.233755,0.0912570500000001,0.360150000000001,0.665275,0.974400000000001,1.2992,1.7208,2.322785,3.15018,4.488155,11.044
"29776993_JaneOliaro_SciImmunol_2018_MC38_OT-I+aPD1_Coculture-T_COAD",-11.182,-4.118135,-3.48164,-2.9628,-2.58206,-2.2674,-1.949,-1.57863,-1.314,-0.96619,-0.73212,-0.4026945,-0.0480445999999976,0.2482055,0.60532,0.958865,1.3801,1.77267,2.2864,3.08907,9.1238
"29776993_JaneOliaro_SciImmunol_2018_MC38_TNF.low_Sorting_COAD",0,0,0,0,0,0,0,0,0,0,0,0.09304655,0.207982,0.3229545,0.455983,0.608815,0.781816,0.986012,1.26304,1.742465,7.3638
"29776993_JaneOliaro_SciImmunol_2018_MDA-MB-231_CAR-T_Coculture-T_TNBC",-8.7018,-4.3006,-3.372,-2.6974,-2.1749,-1.7278,-1.3334,-0.99387,-0.68409,-0.42226,-0.17259,0.04802,0.26478,0.49005,0.72532,0.95985,1.2203,1.503,1.8867,2.453,7.504
"30449619_AlexanderMarson_Cell_2018_hCD8T_Essentiality_Essentiality_CD8T",-1.732,-0.20424,-0.144406,-0.1103585,-0.0864424,-0.06658775,-0.0500216,-0.0349939,-0.021964,-0.00792318499999999,0.00463085,0.0177881,0.030612,0.0437038,0.0574607,0.0727315,0.08819,0.1077655,0.133599,0.172148,1.1286
"30449619_AlexanderMarson_Cell_2018_hCD8T_pilot_Essentiality_CD8T",-0.56895,-0.1624775,-0.12156,-0.100177,-0.0784302,-0.06262925,-0.0476318,-0.0355607,-0.0243296,-0.00968538,0.00127566,0.012818,0.0242844,0.0402477,0.0544992,0.07029425,0.086278,0.107257,0.136409,0.1808625,0.56658
"30559422_ERobertMcDonaldIII_NatMed_2019_HSC4_shADAR_SyntheticLethal_HNSC",-4.0837,-0.7477225,-0.573455,-0.4617425,-0.37573,-0.30459,-0.237015,-0.1788925,-0.12284,-0.065615,-0.010078,0.04204275,0.0966330000000002,0.1570525,0.21667,0.2835225,0.3572,0.4422875,0.551975,0.723415,5.4698
"31126740_LingyinLi_MolCell_2019_U937_cGAMP_Sorting_MP",-4.0355,-0.7123355,-0.509499,-0.3956175,-0.311806,-0.2442825,-0.185634,-0.1323075,-0.080714,-0.032451,0.0121005,0.06200365,0.110432,0.164592,0.221397,0.2835,0.352986,0.441445,0.561422,0.7568915,7.7712
"31303383_DanielSPeeper_Cell_2019_IFNGR1mut.SKCM_MART-1_r1_Coculture-T_SKCM",-3.7259,-0.386698,-0.276034,-0.2098185,-0.165434,-0.1279225,-0.0966763,-0.06863605,-0.0406728,-0.01729665,0.00740165,0.0301693000000001,0.0545626,0.08006915,0.107992,0.1371875,0.170904,0.20923,0.258366,0.3422535,2.0092
"31303383_DanielSPeeper_Cell_2019_IFNGR1mut.SKCM_MART-1_r2_Coculture-T_SKCM",-2.9926,-0.354372,-0.254099,-0.195299,-0.155056,-0.12125,-0.0908505,-0.06445475,-0.039198,-0.01528205,0.0071501,0.0296061,0.051294,0.07468365,0.0985628,0.12418,0.1562,0.193748,0.243216,0.319826,2.1258
"31365872_BenjaminEGewurz_CellRep_2019_DaudiB_CD40_r12_Sorting_B-cell",-7.6281,-0.97148,-0.699278,-0.541296,-0.426586,-0.32842,-0.249164,-0.177242,-0.10858,-0.0466197999999999,0.015151,0.0779784,0.141012,0.206308,0.27561,0.35091,0.442642,0.54604,0.69002,0.917512000000001,3.5597
"31365872_BenjaminEGewurz_CellRep_2019_DaudiB_CD40_r34_Sorting_B-cell",-5.7407,-0.8722125,-0.633155,-0.5007525,-0.39437,-0.307715,-0.235385,-0.17003,-0.10971,-0.05165475,0.0040765,0.0614215,0.1201,0.18156,0.24507,0.31564,0.39625,0.495205,0.630785,0.861995,4.3571
"31452512_JeffreySettleman_Elife_2019_K562_MHCI_r1_Sorting_LCML",-8.6031,-1.42311,-0.931338,-0.688836,-0.543312,-0.4257,-0.320956,-0.23123,-0.154728,-0.0837887,-0.0078402,0.0672045000000001,0.144446,0.221661,0.303360000000001,0.402395,0.511384,0.644262,0.829988,1.18997,7.1588
"31452512_JeffreySettleman_Elife_2019_K562_MHCI_r2_Sorting_LCML",-9.3839,-1.4994,-0.953482,-0.7148315,-0.565398,-0.43327,-0.33386,-0.2446715,-0.158566,-0.07665935,-0.00494295,0.0699674,0.144724,0.224046,0.309619,0.412625,0.535586,0.685469,0.914024999999999,1.39302,6.9915
"31452512_JeffreySettleman_Elife_2019_K562_NK-92_r1_Coculture-NK_LCML",-4.0477,-0.606143,-0.435986,-0.336597,-0.270212,-0.21146,-0.161406,-0.115169,-0.0745724,-0.0327927,0.0062048,0.0467903,0.0861206000000001,0.131109,0.177998,0.23172,0.296338,0.371021000000001,0.476102,0.648634,3.6391
"31452512_JeffreySettleman_Elife_2019_K562_NK-92_r2_Coculture-NK_LCML",-4.5905,-0.6971155,-0.491026,-0.37952,-0.297644,-0.233315,-0.177558,-0.130201,-0.085386,-0.0405387,0.0021847,0.0482129,0.0929812000000003,0.14056,0.189496,0.2486125,0.313056,0.39444,0.512523,0.6790455,4.4388
"31509742_JaneOliaro_CellRep_2019_B16F10_MHCI.Low_Sorting_SKCM",0,0,0,0,0,0,0,0,0,0,0.11337,0.368315,0.643560000000001,0.94176,1.2597,1.6233,2.0404,2.4901,3.0785,3.7232,5.8076
"31509742_JaneOliaro_CellRep_2019_B16F10_NK_Coculture-NK_SKCM",-8.0242,-4.17646,-3.05489,-2.403285,-1.95262,-1.588475,-1.3019,-1.08891,-0.880072,-0.682621,-0.50949,-0.3318915,-0.148766,0.03175705,0.208399,0.41872,0.65356,0.9432545,1.32699,2.039315,6.2249
"31564637_MarkADawson_CancerCell_2019_K562_HLA-B.High_Sorting_LCML",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7219
"31564637_MarkADawson_CancerCell_2019_K562_panMHCI.High_Sorting_LCML",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1276
"31744829_KwokKinWong_CancerDiscov_2019_KP-koRag1_aPD1_Invivo_LUAD",-1.0883,-0.654344,-0.512588,-0.410251,-0.310634,-0.242475,-0.185376,-0.110463,-0.056018,-0.00357276000000002,0.038586,0.089513,0.134872,0.169692,0.2153,0.26873,0.324892,0.391706,0.521656,0.682996,1.6826
"31744829_KwokKinWong_CancerDiscov_2019_KP-WT_aPD1_Invivo_LUAD",-1.3304,-0.753285,-0.60735,-0.488219,-0.370036,-0.287835,-0.21597,-0.162194,-0.101674,-0.0338302,0.024982,0.0858272,0.13167,0.174188,0.253416,0.32784,0.42874,0.524994,0.673924,0.875987,1.8706
"31827283_HongboChi_Nature_2019_OT-I_B16F10_Invivo_CD8T",-7.3574,-3.292485,-1.58243,-0.7300215,-0.400966,-0.25542,-0.15798,-0.07840305,-0.00919316000000001,0.05712975,0.11415,0.1625035,0.212046,0.2680835,0.321807,0.379795,0.449074,0.536854,0.636152,0.807877500000001,8.5422
"31827283_HongboChi_Nature_2019_OT-I.koRegnase-1_B16F10_Invivo_CD8T",-9.0964,-2.55612,-1.60848,-1.2329,-0.961488,-0.75746,-0.571688,-0.42371,-0.278972,-0.146008,-0.013915,0.120992,0.252984,0.39495,0.546576,0.70995,0.898442,1.12216,1.41038,1.88628,5.9921
"31830245_SatuMustjoki_Blood_2019_NALM6_CART.Birinapant_Coculture-T_BCL",-5.0608,-1.545875,-1.1617,-0.9232225,-0.73914,-0.5877,-0.461735,-0.34362,-0.23377,-0.1261225,-0.025568,0.06805725,0.16668,0.2779725,0.383315,0.4968075,0.61911,0.768495000000001,0.9493,1.230975,5.2349
"31830245_SatuMustjoki_Blood_2019_NALM6_CART_Coculture-T_BCL",-3.8381,-0.6948925,-0.516983,-0.411036,-0.33277,-0.265055,-0.20451,-0.151,-0.101556,-0.05274825,-0.0064265,0.04054,0.0860260000000002,0.1341685,0.182686,0.23808,0.296668,0.370598,0.459995,0.605880500000001,2.7962
"31882897_ChristopherDaly_SciRep_2019_Jeko-1_CD3.bispecificAb_Coculture-T_MCL",-0.69351,-0.231554,-0.177774,-0.142526,-0.1161,-0.094673,-0.0743312,-0.054768,-0.0354506,-0.0178172,-0.00069388,0.0172062,0.0347356,0.0533418,0.0745012,0.097673,0.12679,0.160328,0.207662,0.289388000000001,1.6883
"31882897_ChristopherDaly_SciRep_2019_Jeko-1_Essentiality_Essentiality_MCL",-1.5571,-0.417272,-0.312576,-0.243647,-0.19637,-0.155085,-0.117438,-0.0854011,-0.0550422,-0.0268492,-0.00079798,0.025649,0.0513632000000001,0.0772124,0.104154,0.1329825,0.165238,0.20174,0.245688,0.311558,1.8882
"32968282_JasonMoffat_Nature_2020_4T1-HA_CL4_A_Coculture-T_BRCA",-2.6609,-0.3299,-0.205162,-0.152154,-0.116848,-0.090879,-0.067369,-0.048533,-0.031827,-0.0157484,-0.00032403,0.0152814,0.029682,0.0452254,0.0615408,0.078578,0.097363,0.120526,0.149392,0.19666,1.4418
"32968282_JasonMoffat_Nature_2020_4T1-HA_CL4_B_Coculture-T_BRCA",-2.285,-0.40468,-0.245837,-0.1790595,-0.134818,-0.1051325,-0.0788070999999999,-0.0555863499999999,-0.0358678,-0.01680755,-0.000162925,0.016436,0.032057,0.0494123,0.0668335,0.0853385,0.106714,0.129943,0.161565,0.211068,1.2392
